,id,price
117,272000085,559642.6079818694
118,272000125,383037.2524754017
119,272000220,418513.900259152
120,274100090,295976.2680087677
121,290000075,471660.08618701383
122,290200230,661833.1897182702
123,291300010,364500.960248136
124,293070010,828844.5891312051
125,293070090,850305.4260024998
126,293610040,626794.6708950596
127,293720140,425504.0593871666
128,293760150,955191.2338889509
129,293800120,717602.9198727104
130,293910070,684072.0020010258
131,301400320,250582.2544803187
132,301400930,254671.55816117133
133,301401410,291581.9384544857
134,301402280,216352.5805757845
135,303800020,493323.20105425577
136,304100010,262370.3758258947
137,316000190,228311.68461038763
138,318300040,493609.7591725221
139,318390180,301516.70203807385
140,319500570,669057.3395725614
141,321049090,288691.0216847336
142,322059210,560438.7597376171
143,322069180,625775.6488701892
144,323069120,852727.1288190696
145,323079065,685033.0311833976
146,323079101,1503281.909523748
147,323089005,331704.2837144433
148,324000530,446607.35431244754
149,324069015,735958.3616724751
150,325059126,571792.1158852939
151,326049060,577328.8660250764
152,326069118,588773.1801055337
153,326069164,800384.7268577387
154,333100265,1042431.9536333891
155,339600090,376040.91138126
156,339600190,393984.0648305096
157,339600460,365340.37297194445
158,379000051,272457.909586693
159,381000110,712825.0122713667
160,390100060,314345.4819660772
161,393000045,409449.21909978625
162,393000142,383925.92732855055
163,395300100,461542.5423340574
164,395800370,239366.20082420105
165,402000260,235542.9974076705
166,408100105,258439.1650905208
167,411100020,369285.28284847405
168,415100015,322588.1863848605
169,421059018,300927.1262552748
170,423059369,404451.5290170079
171,423059387,577126.5166409237
172,424059100,775951.6514341751
173,424069018,694443.7975942704
174,424069130,618283.2833601943
175,424069206,748710.9192498286
176,424069233,612072.0910160332
177,424069275,882601.130296518
178,424069279,1474713.718358714
179,425069102,880248.4864915755
180,425069104,657442.5966219035
181,425069136,792909.5121042747
182,425069147,615197.8563848847
183,425079100,453975.94355204975
184,425200205,236536.13131616643
185,428000150,281811.5945614408
186,428100580,346336.93951139605
187,434000040,509068.0052695429
188,439000230,625514.3595738343
189,439200035,740218.4304259632
190,442000175,496660.0452834857
191,442000210,563132.1207133179
192,443000060,617123.6903211315
193,446000010,575437.1854982977
194,455000190,826489.7044600166
195,455000760,690293.9372347654
196,461002025,517784.3032529854
197,461003835,879234.1584097942
198,461004730,577788.7119132618
199,461005435,608078.2267891276
200,472000590,947722.0925784421
201,472000895,880299.716595352
202,476000110,482247.4232299653
203,476000118,503533.15757731686
204,510000050,743165.0303443267
205,510002065,728728.126080708
206,511700170,326820.1448429432
207,514500235,422890.90344092983
208,518500460,2293926.4333657245
209,522049104,269243.0839266417
210,522059130,260535.39571004768
211,522059172,240096.75590633092
212,522069097,307084.18620739575
213,523049106,262909.0309819516
214,524059063,1892090.6341790839
215,524059323,942679.4820543551
216,524069037,485615.6331006893
217,524069115,834666.7360923039
218,525069133,875539.633575591
219,526059183,411322.21641059965
220,526059224,376320.591829794
221,534000195,553965.764389941
222,538000030,296528.7763411625
223,538000250,327776.67978680495
224,540100056,1158712.5197528682
225,546000865,534467.2882189909
226,546000875,525737.4018802084
227,546001060,695106.0269413838
228,561000300,327471.4812377131
229,567000381,339354.7857907992
230,567000382,313915.2300037308
231,567000392,344841.8455067542
232,567000660,370229.6504392722
233,567000672,368433.8738920599
234,567000680,375834.96323782473
235,569000050,607268.957024065
236,573000490,653732.9351420185
237,579000595,590990.8526892125
238,582000010,861276.9871973529
239,582000135,543912.5973681927
240,597000195,445987.88741378434
241,597000593,384645.14032350277
242,603000555,362508.3950380282
243,603000926,364001.99739929236
244,613400030,339921.24235439167
245,621049103,247200.66895872017
246,621069074,375523.11285156274
247,621069154,220199.06910887724
248,621069218,450184.156021126
249,622069123,374180.30671559507
250,623049341,212644.99646481784
251,624100990,609868.4453140232
252,624110020,730555.6768015511
253,624110050,834244.4299879912
254,624110540,952791.4054972633
255,625049313,508664.08468098525
256,625100181,602098.0571422022
257,626049102,400648.9688318265
258,626059220,506975.85657114495
259,627300105,869976.4087669835
260,629000730,749154.2229835491
261,629400340,836065.9840612102
262,629500170,727840.2281532346
263,629650370,259666.31859893267
264,629810800,819979.5999422303
265,629890070,965670.1691834704
266,642150080,607679.7735415761
267,642500080,407049.702070804
268,643300180,528499.5248027536
269,662310900,373251.94437438116
270,662440020,388238.9603824007
271,686100380,493818.4598231704
272,686300420,700236.2370320455
273,686300880,672300.0808724182
274,686500030,708797.182694422
275,686530170,587694.8947873551
276,686800065,937387.1061399832
277,686900010,948201.1017759043
278,687600110,896097.7436202394
279,688000017,639662.7365084824
280,705700960,299772.6549228133
281,705710640,303955.84756500734
282,713500020,1295120.2291950807
283,714000210,1083694.509273433
284,715010130,1435231.7820020576
285,715010140,1341136.0225688678
286,721069087,594385.0688953366
287,722059070,246356.51896325665
288,722079015,481042.5132306469
289,723000114,1601788.7861544893
290,723049197,189578.80360862814
291,723049307,183269.96741687722
292,723049448,252655.4077180052
293,723049476,271572.44244232244
294,724069059,1880329.2742778675
295,726049184,290092.54755761876
296,726049202,350341.32272043044
297,726059047,267195.0514771234
298,726059048,516714.07346843
299,726059349,441846.85004869103
300,726059483,678254.154033266
301,739500050,270246.95611894515
302,739800070,258943.20936667192
303,740500070,263119.48983702844
304,745000005,133515.6962866863
305,745500010,673186.295859321
306,745530040,955515.7762702672
307,751000190,371278.72605463926
308,764000180,267282.52705726837
309,766900250,385830.39599908795
310,789000550,411514.79585269367
311,793200100,543898.4114385224
312,797000256,320011.22684618464
313,798000145,243077.3048362146
314,798000457,282901.7179898893
315,806800090,303965.70194125286
316,807800020,292646.0918319979
317,808000070,256529.6047640996
318,808300200,504725.18269439356
319,809001505,868060.764364091
320,809002215,978004.9480460655
321,811000050,979081.0299371773
322,811000055,1260358.471422686
323,822039004,641777.3588168281
324,822039146,484106.7749277661
325,822059038,353006.6209679128
326,822059101,266112.20385414665
327,823069074,586297.6064561453
328,824059042,1804647.802562925
329,824059321,1744424.111157308
330,824059324,1587187.7361349242
331,824069173,581482.3732361619
332,824069193,542104.0873921814
333,825079019,623643.6074145054
334,826000480,475176.06757314026
335,826000495,527697.9561633343
336,826059152,576650.9268635516
337,826069184,523993.6423280611
338,827000110,332047.46515162947
339,832700170,312977.9225191196
340,832700270,317453.1182035098
341,844000180,273835.8984160983
342,844001052,304207.12405150663
343,853200010,3045479.025470682
344,853600150,1388800.624085162
345,853600310,1419671.8920338606
346,856000255,597784.3562987248
347,856001130,1100095.726560577
348,859000022,361961.617236203
349,859000160,296449.79960064887
350,868000175,644488.3719560426
351,868000305,383953.7985804349
352,868000905,705785.1439469497
353,868001030,901320.9428272693
354,868001295,581630.8688454374
355,868002335,898957.6622205975
356,869700050,320506.1546544012
357,871000155,605336.9430043773
358,871001500,762124.1228121759
359,871001735,650671.7383668716
360,880000205,254092.80068532142
361,886000015,275553.25074138975
362,908000260,328669.79448347504
363,917000300,428948.91837787564
364,920069052,256432.47715651602
365,920069053,225639.11240399466
366,921059200,236285.65499188728
367,922059020,299050.0165468445
368,922069169,500243.94094412186
369,923000095,509480.1194129983
370,923000265,399089.4424059239
371,923049378,247210.65468041197
372,923059252,477464.4235610117
373,924000040,349215.00173764955
374,924069042,460912.7399938587
375,925059042,554842.0190313763
376,925059113,600117.9239422507
377,926069192,884476.0446709717
378,936000055,505597.60873714526
379,952000640,545568.9449057905
380,952000725,428837.2680038796
381,952003585,801516.631202696
382,952007069,393072.9897703839
383,955000453,466625.9050646608
384,982850060,354719.2673296967
385,984000130,303929.3458149222
386,984220240,288258.89154366864
387,984220330,306618.57006816234
388,985001275,129174.38656027536
389,993000308,398800.88405685726
390,993001914,372415.21923044283
391,993001961,398960.2355811917
392,993002127,422176.2796880138
393,993002247,414478.3989397731
394,993002325,428380.83511394664
395,1003400155,203427.3148719706
396,1005000062,301564.37077483884
397,1015000050,700629.7085667669
398,1020069042,577899.7551414185
399,1021049057,246590.62793725243
400,1022059123,321128.7539948452
401,1022069058,410632.798451536
402,1022069071,385489.95553112455
403,1023059190,275132.5291333259
404,1023089096,324653.5502271361
405,1024039001,832362.0434249224
406,1025049115,582481.9611130765
407,1025069255,1059783.4266443632
408,1025079074,520804.3346548112
409,1026049082,569322.1511228234
410,1026069044,749682.7679853571
411,1036000280,721294.2515721486
412,1036450170,692712.5483690816
413,1036450360,520752.80795201304
414,1041440360,303552.581738963
415,1042700060,832306.6451701861
416,1042700290,860224.5340818525
417,1048000160,515606.62262015726
418,1049000060,359485.4258774057
419,1049000740,253383.11661994984
420,1049010050,387404.0294082473
421,1049010300,404291.2463267527
422,1049010390,348252.91632374364
423,1061500110,274299.3949968335
424,1061500360,296442.7131776269
425,1066600045,351361.9919881968
426,1068000375,2968868.6314893435
427,1079350090,326991.16547927295
428,1079450410,419995.120861422
429,1081300390,355987.0214591079
430,1081330030,442860.9577553733
431,1084000107,1140729.2939193964
432,1085621960,289676.00626396
433,1085623250,399963.60785708134
434,1085623630,411792.7570850225
435,1088000030,596597.6569076207
436,1088800470,558837.5717097414
437,1089000190,841597.6322043496
438,1090000036,655438.6977171928
439,1090000075,390544.0820977942
440,1093000090,647228.6227225965
441,1096100010,313830.5760192553
442,1099600250,234469.08213088644
443,1099610830,216026.58020036074
444,1099760230,224125.7455194393
445,1105000296,257991.93813696655
446,1105000432,322056.1201728449
447,1109000040,305107.44574445154
448,1112000035,305268.56623133377
449,1112700130,400263.23258571135
450,1115300270,705334.3890808685
451,1115800110,509802.5058202529
452,1115800440,502277.39991428884
453,1115810060,589464.9401579961
454,1117000050,261420.78937771072
455,1118000465,1613116.614633067
456,1118001201,1702782.045526428
457,1120069036,300338.00104063103
458,1120069059,349267.48973768624
459,1121000357,1009384.6054014675
460,1123049129,283855.47897541244
461,1123059116,502373.76161205594
462,1125069134,722793.537482068
463,1126049103,387350.6591272782
464,1126049105,323044.83561731654
465,1133000235,657501.6178756336
466,1133000671,305463.8319158696
467,1136100072,480418.86171616166
468,1137300340,655180.4604774738
469,1137300900,705433.4894004655
470,1137450120,597622.0659524475
471,1138000160,357608.2038605883
472,1138020200,395248.5788935052
473,1139000215,415158.8864698501
474,1139600270,284180.3624199321
475,1148000005,232215.95247603147
476,1150000400,681989.4188311885
477,1150000740,623048.399611914
478,1150001270,676517.2637799903
479,1151100010,262804.7384381511
480,1152200030,779591.0464814074
481,1152700090,378279.6483568963
482,1154100515,598765.5164393217
483,1157200189,419004.41002563963
484,1160000300,454840.4511995957
485,1163400070,274715.5159110475
486,1172000135,485487.8611824659
487,1175000110,493942.005942377
488,1175001135,526312.2887208856
489,1176001293,1509060.5829935696
490,1177000130,808437.121863774
491,1180000625,307551.3566539689
492,1180002470,397014.2044158762
493,1180002580,186117.83528857108
494,1180002745,291909.1817162196
495,1180003090,197172.04093788404
496,1180005220,233118.12685806496
497,1189000205,464390.2995648783
498,1189000492,497014.6500960887
499,1189000910,554133.1799586827
500,1193000025,620176.1532286127
501,1196000007,364231.3696756808
502,1202000200,226328.45939524774
503,1211000185,450362.1688660062
504,1217000270,277130.2157490228
505,1218000030,189370.73715016744
506,1218000195,253247.9273465517
507,1219000043,324601.1558341657
508,1221000395,179105.86434166014
509,1221000490,328232.76081428985
510,1221039066,408738.15965137846
511,1221059112,326704.2824638498
512,1222069129,703041.9450405099
513,1222069136,582210.1999779618
514,1223089050,373438.2838687514
515,1223089081,395616.65278886183
516,1223089083,724761.649290693
517,1226039103,365601.291033625
518,1231000640,313063.5190076799
519,1231001090,278280.7456184341
520,1231001110,292945.28121445165
521,1231001130,446032.2548700281
522,1233100260,471171.149421793
523,1233100720,387267.4856624963
524,1235700052,1027843.9824126594
525,1237500120,412216.49513624085
526,1237500577,967293.9584740218
527,1238500978,471942.64838271664
528,1238501099,523823.26639053645
529,1238501188,961526.0557443298
530,1238900130,1034232.1730968306
531,1240100065,844307.8523568285
532,1241500032,876309.3341756627
533,1241500350,701116.214663903
534,1241500351,700755.8615469561
535,1242700035,892202.9583373823
536,1245000500,740383.9161590593
537,1245001820,669169.271041226
538,1245002281,1309122.1333498992
539,1245002445,616674.6563139696
540,1245002952,1077166.1818163036
541,1245003268,1281302.4198985696
542,1245003740,675554.6639027522
543,1245500950,684076.3579245391
544,1246700251,792621.6398024999
545,1247600105,4182784.5417119786
546,1250200418,349873.1399298096
547,1250200595,398026.46050273895
548,1250200605,365263.0315966725
549,1250202115,608887.1478514941
550,1250202660,770474.5151425856
551,1250202990,801013.8807259627
552,1250203860,677426.7517520712
553,1250700060,557583.9815779174
554,1251200055,1241649.0090812158
555,1254200075,609564.1542779689
556,1254201106,561509.1264474838
557,1257201010,641846.5983984554
558,1269200229,1058613.1154710008
559,1270000040,436169.3544110106
560,1274500240,191975.10150760197
561,1277000020,905412.0641790127
562,1300300730,528164.6055200591
563,1310430400,486165.3371382098
564,1310440280,429845.7736703785
565,1310900610,306600.6834360616
566,1310960190,254534.75323227575
567,1312200080,230172.72002986548
568,1313000650,599155.5050769477
569,1313300400,503163.3359259965
570,1313500090,239784.87098520022
571,1315300070,754483.4727936058
572,1320069223,324521.7464905654
573,1320069255,203631.31870860062
574,1321700390,281657.1550390011
575,1321720160,519093.04597239924
576,1324059048,628337.016501291
577,1324079085,355911.1839157201
578,1324300290,570046.5173142117
579,1324300380,534625.4641699605
580,1326039061,391162.611168117
581,1326049130,577776.5663997128
582,1326049170,346651.0421309
583,1326059185,682988.1279690447
584,1326069151,446847.71701189474
585,1326069191,370343.0919249354
586,1327600150,360322.8812246229
587,1328300820,340573.21837178484
588,1328310440,329734.5945755992
589,1328320440,331972.20486797736
590,1328320800,327788.2224144112
591,1329000090,1472135.983556491
592,1330290160,338809.5311353262
593,1330900050,553860.0570741255
594,1330900230,626343.9085890608
595,1331900020,846433.6818851238
596,1332000110,665108.1923060311
597,1332700020,278403.49408999045
598,1336800670,1448203.18449825
599,1337800805,1024347.0320952781
600,1337800855,830481.8242665273
601,1338300170,1648215.9906689257
602,1338600225,2040920.3870611174
603,1338800280,1165342.96256617
604,1338800430,969341.8894742061
605,1344300045,544412.5844102621
606,1346300035,1996667.8956800974
607,1352300520,291503.27204114106
608,1355300009,514946.5765537423
609,1370800935,925911.6308202682
610,1370801331,1474018.6471443982
611,1370801435,857814.5499287648
612,1370801565,1078440.2096174816
613,1370802540,895250.1788454655
614,1370802620,621682.221297592
615,1370802770,867688.6694727625
616,1370803835,830820.4557855941
617,1370803940,507513.90733265074
618,1370804100,814350.4170285418
619,1377800135,633079.1969037008
620,1387300070,331506.53285122954
621,1387301430,384698.5857719766
622,1389600080,270951.15112941776
623,1392800035,432934.20640202257
624,1393800005,381731.93868451874
625,1397300120,400601.25091275724
626,1400300055,305441.551044739
627,1402650360,391351.29522626195
628,1402810140,298395.4569759973
629,1402970020,415617.0268953843
630,1407300012,420883.56786254694
631,1419700270,469606.3423121899
632,1421039067,258181.33642506934
633,1422069070,492096.5727470708
634,1422300160,379159.67480138835
635,1423049019,166295.29158316608
636,1423200110,189552.88556939812
637,1423400225,207400.67975176862
638,1423600300,244623.60297606507
639,1423800380,270817.4339884623
640,1423900220,242104.55715568087
641,1423910670,282220.9672513851
642,1424059130,459968.6683093451
643,1424059142,839135.3264977647
644,1425059180,700707.5179749733
645,1426079047,490275.61782930995
646,1426300842,504095.67070630606
647,1430800162,221636.94037998136
648,1430800279,456133.07748089446
649,1432701380,231545.7841878715
650,1432900240,284665.1162974313
651,1432900350,272234.2971368516
652,1433100010,259127.3402149222
653,1437580480,988657.0611762771
654,1437580600,981430.1610601655
655,1438000110,566504.3538491642
656,1438000130,513488.81929565145
657,1440700190,328753.54585618054
658,1441300130,286853.8540040086
659,1441600020,889336.4325344607
660,1441600160,1086533.3722655643
661,1441800250,502637.28595368535
662,1442300005,418512.1543016323
663,1442800060,291568.00577338826
664,1443500120,245224.3905870457
665,1445200110,293064.8327632211
666,1446110020,459417.49018090585
667,1446400648,187558.21672885783
668,1446400725,201719.0473598555
669,1446400785,227393.4343966236
670,1446401220,184200.58265887952
671,1446401290,213343.7005321738
672,1446401550,189465.52289660872
673,1446403305,197626.47250265305
674,1446800660,263792.6408916784
675,1446800995,301815.2184360991
676,1447600285,224700.03557202403
677,1450100330,207712.3986005612
678,1450900020,271477.4096209142
679,1453600681,342044.52286758734
680,1453602310,293777.4999659009
681,1453602360,423876.8486068491
682,1454100122,476882.0567672502
683,1454100127,716441.7095549246
684,1455600015,604544.3036306023
685,1455600045,622867.3828901107
686,1463400081,277399.8141970854
687,1471610070,353191.08664451964
688,1471630350,327572.605750332
689,1473000020,416190.22015629907
690,1473060030,651506.0667980319
691,1473120390,431044.9412008958
692,1489300215,1126873.7636639397
693,1492800296,513198.34278073575
694,1494300040,506322.2847564195
695,1498301048,312437.80552411266
696,1498301168,322796.52361467446
697,1502400140,241299.89823736143
698,1502400300,217295.4343113401
699,1513800036,1040188.7617237379
700,1513800170,431368.275270663
701,1515920090,404118.6796650769
702,1518000070,332373.07477395184
703,1518000230,314120.5723529846
704,1522039105,635658.251298909
705,1523049188,212084.48647022698
706,1523059180,307403.2295101166
707,1523059183,516456.77483658603
708,1523069072,561390.3207962404
709,1523069095,301680.55391228193
710,1523089012,247421.73125507665
711,1523300180,320236.95043682546
712,1525059165,894088.5668615171
713,1525059190,1152735.515632681
714,1525069088,668174.150671351
715,1526079026,559550.947694124
716,1529200340,499897.0173056535
717,1529300160,417651.6486439645
718,1535204365,554830.5734585954
719,1541700170,323057.5607917164
720,1543000060,460596.0196380694
721,1545804510,294537.6310160236
722,1545805730,261548.46985608755
723,1546600230,629444.6890412497
724,1549500272,574131.880023341
725,1552100135,1162260.3880548212
726,1552520010,364545.7379875455
727,1556200265,708439.910832849
728,1558100398,397047.35855604615
729,1559900080,352398.79654030036
730,1560100135,349698.2007807599
731,1560800150,532510.0609762523
732,1560920040,540132.4937468305
733,1560920370,523619.82492501783
734,1560930450,599862.3447485906
735,1561900180,379249.03062236885
736,1561900330,371710.5843089079
737,1562100030,549797.6308363047
738,1562200380,558251.4183179991
739,1563102880,722580.3723496489
740,1563103040,429885.3480334109
741,1565930070,331886.98515100515
742,1565950230,351331.8893019455
743,1565950260,326116.92420692014
744,1566100010,412982.36452314456
745,1568100300,487996.77281952073
746,1568100387,461358.9719481477
747,1574700140,623942.7528637905
748,1591600506,362626.48421339836
749,1592000680,595931.8302973802
750,1601600167,359327.25448782236
751,1604590190,887134.8993012687
752,1604600095,402808.9318196504
753,1604600540,473637.64344432845
754,1604601225,508591.6515980307
755,1604601803,582007.6633423719
756,1615900020,359416.9355417273
757,1622049182,365471.26073826663
758,1623049041,130683.2307173353
759,1623049133,251773.34849374913
760,1623089025,489652.23697891977
761,1623300765,484824.07970944437
762,1623800440,540390.8592377257
763,1624049170,484071.112371859
764,1624049275,456117.73990120617
765,1624049291,825771.5946064307
766,1624079021,408705.20250024344
767,1626069102,478826.02650407195
768,1626079066,287612.20770106907
769,1626079132,498158.60044839926
770,1630700135,489525.54914516804
771,1630700380,1801565.6240230592
772,1643500072,376942.53850731486
773,1644500050,721680.2823788003
774,1644510040,603704.7203601188
775,1645000580,275024.5987437524
776,1646500365,584009.620329947
777,1646500785,500051.72995260573
778,1652500010,2352159.1980159148
779,1657000070,236226.9103111211
780,1683600120,235698.84086420818
781,1685800100,765948.3426910788
782,1687000200,298063.8652782882
783,1687000220,304502.9612358862
784,1687000240,303538.35291169194
785,1687910100,552511.0362405413
786,1697000370,225753.9413965207
787,1697000400,210385.25720784997
788,1703050200,671740.157813609
789,1704900206,414541.4116894087
790,1705400361,504461.2566217173
791,1720069006,367879.85906146315
792,1721059230,248393.6682537586
793,1721801025,212085.82371201683
794,1722800835,236659.99917708113
795,1723049270,365294.59126787464
796,1723049419,242685.854845435
797,1723049567,244673.81133124925
798,1724069079,1024308.757030823
799,1724079048,510019.469094843
800,1725079047,498072.179195958
801,1725079061,385586.51192763366
802,1726600150,945358.4646475478
803,1727500230,411536.873188655
804,1727850340,969350.5147691098
805,1732800184,483108.1977173122
806,1732800194,721650.9928975127
807,1735800050,188597.97130408394
808,1736800520,694979.4874668921
809,1742800030,625914.9778377911
810,1742800430,575547.8118678927
811,1760650210,282076.44496232446
812,1760650280,324580.70759621204
813,1760650500,339644.46126901655
814,1760650900,337124.3464214675
815,1761100190,223407.34448599484
816,1761300100,261521.86054157602
817,1761300850,262756.21123900864
818,1770000460,437989.5810956316
819,1770000490,344013.3892267592
820,1771000760,341289.6142129797
821,1771000970,333479.41255217796
822,1771100330,302918.7591427777
823,1771110720,304050.52339363727
824,1773100121,284684.6883559908
825,1773100275,267043.64825861086
826,1773100310,438923.9879901816
827,1773100416,324035.41785077465
828,1773101020,322304.3959594964
829,1773101159,288198.81394088763
830,1773600264,802304.5771152064
831,1773600691,428994.1993848688
832,1774000330,480445.6753132807
833,1774200190,602429.278799712
834,1774220350,559831.5471628786
835,1774230180,582906.0276641162
836,1775500050,438236.3669281253
837,1775700011,388446.87891801045
838,1775800420,464786.6312261528
839,1775800860,450663.3559275187
840,1775910270,325587.22933250456
841,1775920350,330084.88240468875
842,1775930140,478797.25479703187
843,1775930440,498427.7305401067
844,1775950100,353524.8258010603
845,1778350270,729553.3464592053
846,1781500385,357542.81846368854
847,1782000085,317250.15109328885
848,1782500035,354001.6219080148
849,1785500132,358155.33849311067
850,1786810040,686253.3916714744
851,1787250210,368555.9881562077
852,1787270090,310924.6826771581
853,1787600094,345016.77063341264
854,1787600165,457830.7198382183
855,1788800770,168858.6415967798
856,1788900230,148478.20979435908
857,1789900080,277961.1387707463
858,1794500870,608689.0798188619
859,1794501390,933809.5938438511
860,1796000120,498919.10729253315
861,1796100015,580118.7286844252
862,1796200140,316170.6448027227
863,1796360370,260017.4962551847
864,1796360990,222499.17609769592
865,1796381070,260079.54195753022
866,1797500530,604002.0572404593
867,1797500985,836282.9918963888
868,1819800286,417097.9084783095
869,1822039225,630927.6130049503
870,1822059057,143304.85331037358
871,1822069109,403325.70379230834
872,1822069116,507192.75100840675
873,1822079046,454398.07681546774
874,1823059223,269602.5430950541
875,1823099076,434593.09709555196
876,1824079052,1057898.7106041221
877,1824079073,907584.9124441023
878,1825069072,941845.8458586411
879,1825079046,465282.49546799436
880,1825079070,455558.4964794088
881,1826049408,391273.1024446286
882,1826059042,508595.14760984684
883,1829700080,321982.0839124806
884,1836980240,788060.3194100022
885,1837000010,421691.4209936124
886,1837010010,489010.2001572403
887,1837010040,514333.5759090664
888,1839910300,362351.37511547405
889,1840000030,297825.11116583267
890,1841500050,332501.0574249295
891,1842000140,341561.9239464793
892,1842390130,655420.1435667542
893,1843100070,360527.7736954061
894,1843130210,287948.81669204775
895,1853000400,874855.0953744602
896,1853080150,840643.0277347489
897,1853080570,843163.3552509353
898,1854750090,1071385.4613081596
899,1860600840,1095082.8523348048
900,1861400068,487689.8286681927
901,1861400116,664185.9502559392
902,1862400057,364706.9570283637
903,1862400132,376324.4250742658
904,1862400176,814356.3505974594
905,1862400226,448795.0630931206
906,1863900190,181380.35944513362
907,1865810290,220961.73169204363
908,1865820300,213669.98303369273
909,1868900035,717706.2346992275
910,1870400605,628682.8529383107
911,1873100390,665934.8350628773
912,1887500045,240167.31110332668
913,1890000275,758011.9860508187
914,1895000260,218008.23708016475
915,1895450200,324932.41918684106
916,1898200100,365330.50003830506
917,1898310100,266168.6011247105
918,1898310110,254452.2914577037
919,1898600100,238042.95326237977
920,1898700050,262810.4651151806
921,1900600105,287399.5322300679
922,1901600090,369665.4451797408
923,1917300260,228120.64371937982
924,1921059213,260385.76970173413
925,1921059235,248448.12698997426
926,1921059303,294093.28424993064
927,1921069059,306985.8278998665
928,1922059010,205955.6221564844
929,1922059282,315353.87415985577
930,1922059298,225441.95615359297
931,1923300135,594257.2583607407
932,1923800135,558630.0832977862
933,1924059248,1204855.786541199
934,1924059278,780092.518101921
935,1924059319,1256232.787298279
936,1924069105,641228.0603031954
937,1924069115,844256.2438249761
938,1925059049,786008.6928720417
939,1925069006,455769.60382389644
940,1925069183,478622.4554081742
941,1926069035,359557.6243055074
942,1929300415,843609.8886326189
943,1930300915,506180.400145583
944,1930301540,441115.42736771726
945,1931300110,704421.0726765168
946,1931300308,474502.9517037451
947,1931300688,510967.05380668066
948,1931300977,523970.35917340894
949,1934800086,482089.674099314
950,1937300180,346059.02386912814
951,1937300280,429051.3579937659
952,1938400040,261628.95213978778
953,1938400300,285249.71938175015
954,1938400410,259735.52075597123
955,1938400520,276459.9350545629
956,1939000010,650923.9898094999
957,1939000040,736208.5117299991
958,1939110080,616685.9106993399
959,1939110310,719175.1797275404
